channel,dataset,effective_timestep,frequency_bin,selective_variance,soft_mask,uniform_variance
34,tep,2.5427539348602295,7,0.013053842820227146,0.6143115162849426,0.018535256385803223
34,tep,2.8140616416931152,8,0.014812829904258251,0.5464845895767212,0.018535256385803223
34,tep,2.871622323989868,9,0.015185973607003689,0.532094419002533,0.018535256385803223
34,tep,3.258993625640869,10,0.018115954473614693,0.4352516233921051,0.018535256385803223
34,tep,3.083911657333374,11,0.016697915270924568,0.4790220856666565,0.018535256385803223
34,tep,3.7166624069213867,12,0.021822715178132057,0.3208343982696533,0.018535256385803223
34,tep,3.0015854835510254,13,0.016031108796596527,0.49960359930992126,0.018535256385803223
34,tep,3.5370101928710938,14,0.020367693156003952,0.36574745178222656,0.018535256385803223
34,tep,3.4671437740325928,15,0.019801795482635498,0.3832140564918518,0.018535256385803223
34,tep,3.3463330268859863,16,0.018823349848389626,0.4134167432785034,0.018535256385803223
34,tep,3.2708606719970703,17,0.01821202039718628,0.4322848320007324,0.018535256385803223
34,tep,3.445472002029419,18,0.019626298919320107,0.38863199949264526,0.018535256385803223
34,tep,2.9322125911712646,19,0.015578794293105602,0.5169468522071838,0.018535256385803223
34,tep,3.464056968688965,20,0.019776813685894012,0.3839857578277588,0.018535256385803223
34,tep,2.6075522899627686,21,0.013473963364958763,0.5981119275093079,0.018535256385803223
34,tep,3.0623281002044678,22,0.01652308739721775,0.48441797494888306,0.018535256385803223
34,tep,3.0013256072998047,23,0.016029048711061478,0.49966856837272644,0.018535256385803223
34,tep,2.782186985015869,24,0.014606169424951077,0.5544532537460327,0.018535256385803223
34,tep,2.7595272064208984,25,0.014459208585321903,0.5601181983947754,0.018535256385803223
34,tep,2.6407599449157715,26,0.013689227402210236,0.5898100137710571,0.018535256385803223
34,tep,2.8881571292877197,27,0.015293166972696781,0.5279607176780701,0.018535256385803223
34,tep,2.871218204498291,28,0.015183397568762302,0.5321954488754272,0.018535256385803223
34,tep,2.7818360328674316,29,0.014603902585804462,0.5545409917831421,0.018535256385803223
34,tep,2.734471321105957,30,0.01429679524153471,0.5663821697235107,0.018535256385803223
34,tep,2.7616426944732666,31,0.014472962357103825,0.5595893263816833,0.018535256385803223
34,tep,3.249901294708252,32,0.018042294308543205,0.437524676322937,0.018535256385803223
35,tep,3.0506486892700195,0,0.0,0.4873378574848175,0.0
35,tep,2.418307065963745,1,0.012246978469192982,0.6454232335090637,0.018535256385803223
35,tep,2.934202194213867,2,0.015591722913086414,0.5164494514465332,0.018535256385803223
35,tep,2.770205497741699,3,0.014528490602970123,0.5574486255645752,0.018535256385803223
35,tep,2.914334774017334,4,0.015462894923985004,0.5214163064956665,0.018535256385803223
35,tep,3.27028751373291,5,0.018207436427474022,0.43242812156677246,0.018535256385803223
35,tep,3.4634268283843994,6,0.019771713763475418,0.38414329290390015,0.018535256385803223
35,tep,3.2695703506469727,7,0.018201615661382675,0.4326074421405792,0.018535256385803223
35,tep,3.5162224769592285,8,0.020199304446578026,0.37094441056251526,0.018535256385803223
35,tep,3.7713513374328613,9,0.022265708073973656,0.3071621358394623,0.018535256385803223
35,tep,3.8230795860290527,10,0.022684644907712936,0.29423007369041443,0.018535256385803223
35,tep,3.0829720497131348,11,0.016690291464328766,0.4792569577693939,0.018535256385803223
35,tep,3.663817882537842,12,0.021394765004515648,0.33404555916786194,0.018535256385803223
35,tep,3.8042473793029785,13,0.02253212034702301,0.29893818497657776,0.018535256385803223
35,tep,3.575411796569824,14,0.02067871391773224,0.35614705085754395,0.018535256385803223
35,tep,3.7808661460876465,15,0.02234271541237831,0.304783433675766,0.018535256385803223
35,tep,3.81650447845459,16,0.0226313304156065,0.2958739101886749,0.018535256385803223
35,tep,3.778582811355591,17,0.022324223071336746,0.3053542971611023,0.018535256385803223
35,tep,3.6402111053466797,18,0.021203557029366493,0.33994725346565247,0.018535256385803223
35,tep,3.739997625350952,19,0.022011760622262955,0.31500059366226196,0.018535256385803223
35,tep,3.6695168018341064,20,0.021440917626023293,0.3326207995414734,0.018535256385803223
35,tep,3.1595330238342285,21,0.017310377210378647,0.4601167142391205,0.018535256385803223
35,tep,3.779232978820801,22,0.022329529747366905,0.3051917254924774,0.018535256385803223
35,tep,3.7721738815307617,23,0.022272352129220963,0.30695652961730957,0.018535256385803223
35,tep,3.306529998779297,24,0.01850094459950924,0.4233674705028534,0.018535256385803223
35,tep,3.370450496673584,25,0.01901867799460888,0.4073873460292816,0.018535256385803223
35,tep,3.345202684402466,26,0.01881418190896511,0.41369932889938354,0.018535256385803223
35,tep,3.3421807289123535,27,0.018789662048220634,0.41445478796958923,0.018535256385803223
35,tep,3.1279356479644775,28,0.017054472118616104,0.4680160880088806,0.018535256385803223
35,tep,3.245429039001465,29,0.018006080761551857,0.4386427700519562,0.018535256385803223
35,tep,3.3726279735565186,30,0.019036294892430305,0.40684300661087036,0.018535256385803223
35,tep,3.0717368125915527,31,0.016599323600530624,0.4820657968521118,0.018535256385803223
35,tep,3.7254672050476074,32,0.021894006058573723,0.31863322854042053,0.018535256385803223
36,tep,3.5955371856689453,0,0.0,0.3511156737804413,0.0
36,tep,3.2393126487731934,1,0.017956528812646866,0.44017183780670166,0.018535256385803223
36,tep,3.7170701026916504,2,0.021826012060046196,0.3207324743270874,0.018535256385803223
36,tep,3.7086806297302246,3,0.021758120507001877,0.32282981276512146,0.018535256385803223
36,tep,3.3804500102996826,4,0.019099652767181396,0.40488749742507935,0.018535256385803223
36,tep,3.7810263633728027,5,0.02234400436282158,0.3047434389591217,0.018535256385803223
36,tep,3.789565086364746,6,0.022413183003664017,0.30260875821113586,0.018535256385803223
36,tep,3.8293538093566895,7,0.022735485807061195,0.29266154766082764,0.018535256385803223
36,tep,3.8417787551879883,8,0.02283608540892601,0.28955528140068054,0.018535256385803223
36,tep,3.42695689201355,9,0.019476300105452538,0.39326077699661255,0.018535256385803223
36,tep,3.7296807765960693,10,0.021928157657384872,0.31757980585098267,0.018535256385803223
36,tep,3.7821826934814453,11,0.022353429347276688,0.30445435643196106,0.018535256385803223
36,tep,3.7036054134368896,12,0.021717015653848648,0.3240986466407776,0.018535256385803223
36,tep,3.7220675945281982,13,0.02186650037765503,0.31948310136795044,0.018535256385803223
36,tep,3.343644618988037,14,0.018801560625433922,0.41408881545066833,0.018535256385803223
36,tep,3.8208556175231934,15,0.02266666665673256,0.29478609561920166,0.018535256385803223
36,tep,3.8045692443847656,16,0.022534696385264397,0.2988576591014862,0.018535256385803223
36,tep,3.668917179107666,17,0.021436024457216263,0.3327707052230835,0.018535256385803223
36,tep,3.8561670780181885,18,0.022952653467655182,0.2859582304954529,0.018535256385803223
36,tep,3.844879150390625,19,0.02286122366786003,0.28878021240234375,0.018535256385803223
36,tep,3.8444690704345703,20,0.022857874631881714,0.28888270258903503,0.018535256385803223
36,tep,3.8332579135894775,21,0.022767113521695137,0.2916855216026306,0.018535256385803223
36,tep,3.8475570678710938,22,0.0228828564286232,0.28811076283454895,0.018535256385803223
36,tep,3.8320837020874023,23,0.022757582366466522,0.291979044675827,0.018535256385803223
36,tep,3.832334518432617,24,0.022759592160582542,0.2919163405895233,0.018535256385803223
36,tep,3.8413519859313965,25,0.022832633927464485,0.2896620035171509,0.018535256385803223
36,tep,3.8513498306274414,26,0.022913608700037003,0.28716254234313965,0.018535256385803223
36,tep,3.8297691345214844,27,0.022738832980394363,0.2925576865673065,0.018535256385803223
36,tep,3.8001317977905273,28,0.02249879390001297,0.2999670207500458,0.018535256385803223
36,tep,3.847766399383545,29,0.022884557023644447,0.28805842995643616,0.018535256385803223
36,tep,3.7302894592285156,30,0.02193310298025608,0.3174276053905487,0.018535256385803223
36,tep,3.8418569564819336,31,0.022836755961179733,0.2895357608795166,0.018535256385803223
36,tep,3.852860450744629,32,0.02292586863040924,0.28678491711616516,0.018535256385803223
37,tep,2.486715316772461,0,0.0,0.6283211708068848,0.0
37,tep,2.6281464099884033,1,0.013607479631900787,0.5929633975028992,0.018535256385803223
37,tep,2.3692216873168945,2,0.011928745545446873,0.6576945781707764,0.018535256385803223
37,tep,2.5109314918518066,3,0.01284749060869217,0.6222671270370483,0.018535256385803223
37,tep,2.8422155380249023,4,0.0149953318759799,0.5394461154937744,0.018535256385803223
37,tep,3.147223949432373,5,0.01721070520579815,0.46319398283958435,0.018535256385803223
37,tep,2.4220292568206787,6,0.012271085754036903,0.6444926857948303,0.018535256385803223
37,tep,2.502898931503296,7,0.012795465067029,0.624275267124176,0.018535256385803223
37,tep,2.8729958534240723,8,0.01519488450139761,0.5317510366439819,0.018535256385803223
37,tep,2.72346568107605,9,0.014225401915609837,0.5691335797309875,0.018535256385803223
37,tep,2.5745065212249756,10,0.013259679079055786,0.6063733696937561,0.018535256385803223
37,tep,2.5450425148010254,11,0.013068677857518196,0.6137393712997437,0.018535256385803223
37,tep,2.3853955268859863,12,0.012033621780574322,0.6536511182785034,0.018535256385803223
37,tep,2.497494697570801,13,0.012760385870933533,0.6256263256072998,0.018535256385803223
37,tep,2.428439140319824,14,0.012312706559896469,0.642890214920044,0.018535256385803223
37,tep,2.5148160457611084,15,0.01287267915904522,0.6212959885597229,0.018535256385803223
37,tep,2.7938921451568604,16,0.014682044275105,0.5515269637107849,0.018535256385803223
37,tep,2.5700175762176514,17,0.013230575248599052,0.6074956059455872,0.018535256385803223
37,tep,2.7613704204559326,18,0.014471159316599369,0.5596573948860168,0.018535256385803223
37,tep,2.236053228378296,19,0.011065426282584667,0.690986692905426,0.018535256385803223
37,tep,2.87265944480896,20,0.015192721039056778,0.53183513879776,0.018535256385803223
37,tep,2.772092342376709,21,0.014540699310600758,0.5569769144058228,0.018535256385803223
37,tep,2.7978835105895996,22,0.014707902446389198,0.5505291223526001,0.018535256385803223
37,tep,2.714168071746826,23,0.01416513416916132,0.5714579820632935,0.018535256385803223
37,tep,2.6043202877044678,24,0.01345294713973999,0.5989199280738831,0.018535256385803223
37,tep,2.6604580879211426,25,0.013816921971738338,0.5848854780197144,0.018535256385803223
37,tep,2.6229944229125977,26,0.013574100099503994,0.5942513942718506,0.018535256385803223
37,tep,2.475677728652954,27,0.012618988752365112,0.6310805678367615,0.018535256385803223
37,tep,2.668680191040039,28,0.013870184309780598,0.5828299522399902,0.018535256385803223
37,tep,2.7330541610717773,29,0.01428762637078762,0.5667364597320557,0.018535256385803223
37,tep,2.6971051692962646,30,0.014054540544748306,0.5757237076759338,0.018535256385803223
37,tep,2.769930362701416,31,0.014526636339724064,0.557517409324646,0.018535256385803223
37,tep,2.4531948566436768,32,0.01247316226363182,0.6367012858390808,0.018535256385803223
38,tep,3.3127527236938477,0,0.0,0.4218118190765381,0.0
38,tep,3.2522077560424805,1,0.018060991540551186,0.43694809079170227,0.018535256385803223
38,tep,3.7857611179351807,2,0.022382378578186035,0.30355972051620483,0.018535256385803223
38,tep,3.791029214859009,3,0.022425081580877304,0.3022426962852478,0.018535256385803223
38,tep,3.7531638145446777,4,0.02211838774383068,0.3117090165615082,0.018535256385803223
38,tep,3.6086299419403076,5,0.020947754383087158,0.3478425145149231,0.018535256385803223
38,tep,3.7586169242858887,6,0.022162532433867455,0.31034576892852783,0.018535256385803223
38,tep,3.7667453289031982,7,0.022228362038731575,0.30831366777420044,0.018535256385803223
38,tep,3.7498912811279297,8,0.022091858088970184,0.3125271797180176,0.018535256385803223
38,tep,3.756819486618042,9,0.022148005664348602,0.3107951283454895,0.018535256385803223
38,tep,3.8380556106567383,10,0.02280595153570175,0.2904861271381378,0.018535256385803223
38,tep,3.8345446586608887,11,0.02277751825749874,0.29136380553245544,0.018535256385803223
38,tep,3.527266502380371,12,0.020288778468966484,0.36818334460258484,0.018535256385803223
38,tep,3.7096738815307617,13,0.02176615595817566,0.32258152961730957,0.018535256385803223
38,tep,3.6697936058044434,14,0.021443184465169907,0.33255159854888916,0.018535256385803223
38,tep,3.7967965602874756,15,0.022471750155091286,0.3008008599281311,0.018535256385803223
38,tep,3.804076671600342,16,0.022530730813741684,0.29898086190223694,0.018535256385803223
38,tep,3.7921206951141357,17,0.022433890029788017,0.30196982622146606,0.018535256385803223
38,tep,3.5728940963745117,18,0.02065831609070301,0.3567764461040497,0.018535256385803223
38,tep,3.81732177734375,19,0.022638026624917984,0.2956695854663849,0.018535256385803223
38,tep,3.8513104915618896,20,0.02291329950094223,0.2871723771095276,0.018535256385803223
38,tep,3.85440731048584,21,0.022938385605812073,0.2863982021808624,0.018535256385803223
38,tep,3.595733642578125,22,0.02084329165518284,0.35106655955314636,0.018535256385803223
38,tep,3.7976813316345215,23,0.02247891016304493,0.300579696893692,0.018535256385803223
38,tep,3.833202838897705,24,0.02276664972305298,0.29169929027557373,0.018535256385803223
38,tep,3.706817388534546,25,0.02174297720193863,0.3232956528663635,0.018535256385803223
38,tep,3.7130370140075684,26,0.02179335430264473,0.3217407763004303,0.018535256385803223
38,tep,3.7987866401672363,27,0.02248787321150303,0.3003033697605133,0.018535256385803223
38,tep,3.8455028533935547,28,0.022866271436214447,0.2886243164539337,0.018535256385803223
38,tep,3.7673721313476562,29,0.02223340980708599,0.3081569969654083,0.018535256385803223
38,tep,3.8548531532287598,30,0.022941991686820984,0.28628674149513245,0.018535256385803223
38,tep,3.7966842651367188,31,0.022470874711871147,0.3008289337158203,0.018535256385803223
38,tep,3.8508927822113037,32,0.022909900173544884,0.2872768044471741,0.018535256385803223
39,tep,3.4168691635131836,0,0.0,0.3957827389240265,0.0
39,tep,3.591470718383789,1,0.020808778703212738,0.35213229060173035,0.018535256385803223
39,tep,3.8416748046875,2,0.02283520996570587,0.289581298828125,0.018535256385803223
39,tep,3.8116543292999268,3,0.022592131048440933,0.2970864176750183,0.018535256385803223
39,tep,3.819208860397339,4,0.02265327423810959,0.2951977849006653,0.018535256385803223
39,tep,3.581606149673462,5,0.020728886127471924,0.3545984625816345,0.018535256385803223
39,tep,3.853330135345459,6,0.022929629310965538,0.28666743636131287,0.018535256385803223
39,tep,3.804884433746338,7,0.022537272423505783,0.2987789213657379,0.018535256385803223
39,tep,3.5461559295654297,8,0.02044176496565342,0.36346104741096497,0.018535256385803223
39,tep,3.853426933288574,9,0.022930452600121498,0.28664323687553406,0.018535256385803223
39,tep,3.789978504180908,10,0.022416530176997185,0.30250540375709534,0.018535256385803223
39,tep,3.817965507507324,11,0.022643228992819786,0.29550859332084656,0.018535256385803223
39,tep,3.6647820472717285,12,0.021402491256594658,0.33380451798439026,0.018535256385803223
39,tep,3.824207305908203,13,0.022693760693073273,0.29394814372062683,0.018535256385803223
39,tep,3.8091421127319336,14,0.022571733221411705,0.2977144718170166,0.018535256385803223
39,tep,3.778904676437378,15,0.02232685126364231,0.3052738308906555,0.018535256385803223
39,tep,3.6982173919677734,16,0.021673334762454033,0.32544565200805664,0.018535256385803223
39,tep,3.795180320739746,17,0.022458666935563087,0.3012049198150635,0.018535256385803223
39,tep,3.6280553340911865,18,0.021105067804455757,0.34298616647720337,0.018535256385803223
39,tep,3.727013111114502,19,0.021906575188040733,0.3182466924190521,0.018535256385803223
39,tep,3.8369545936584473,20,0.022796988487243652,0.2907613217830658,0.018535256385803223
39,tep,3.7513365745544434,21,0.022103603929281235,0.3121658265590668,0.018535256385803223
39,tep,3.7288246154785156,22,0.021921204403042793,0.3177938461303711,0.018535256385803223
39,tep,3.8383877277374268,23,0.022808630019426346,0.2904030680656433,0.018535256385803223
39,tep,3.8338756561279297,24,0.022772109135985374,0.2915310561656952,0.018535256385803223
39,tep,3.7366275787353516,25,0.021984459832310677,0.3158430755138397,0.018535256385803223
39,tep,3.7718617916107178,26,0.022269828245043755,0.30703455209732056,0.018535256385803223
39,tep,3.846127510070801,27,0.022871319204568863,0.2884681522846222,0.018535256385803223
39,tep,3.8346142768859863,28,0.022778084501624107,0.29134640097618103,0.018535256385803223
39,tep,3.6745028495788574,29,0.02148130163550377,0.33137425780296326,0.018535256385803223
39,tep,3.750603199005127,30,0.022097628563642502,0.31234923005104065,0.018535256385803223
39,tep,3.779539108276367,31,0.022332001477479935,0.3051152229309082,0.018535256385803223
39,tep,3.7244787216186523,32,0.021886073052883148,0.3188803195953369,0.018535256385803223
40,tep,3.733078956604004,0,0.0,0.3167302906513214,0.0
40,tep,3.652222156524658,1,0.02130080945789814,0.33694449067115784,0.018535256385803223
40,tep,2.5922679901123047,2,0.013374856673181057,0.6019330024719238,0.018535256385803223
40,tep,3.312408924102783,3,0.018548592925071716,0.4218977391719818,0.018535256385803223
40,tep,3.5246782302856445,4,0.02026781253516674,0.36883047223091125,0.018535256385803223
40,tep,3.7696449756622314,5,0.022251902148127556,0.30758875608444214,0.018535256385803223
40,tep,3.5609285831451416,6,0.020561425015330315,0.3597678542137146,0.018535256385803223
40,tep,3.4451944828033447,7,0.019624032080173492,0.3887013792991638,0.018535256385803223
40,tep,3.7999682426452637,8,0.022497454658150673,0.3000079393386841,0.018535256385803223
40,tep,3.61720609664917,9,0.02101719193160534,0.3456985056400299,0.018535256385803223
40,tep,2.863105535507202,10,0.015130753628909588,0.5342236161231995,0.018535256385803223
40,tep,3.5051980018615723,11,0.020109985023736954,0.3737005293369293,0.018535256385803223
40,tep,3.279712677001953,12,0.018283775076270103,0.43007180094718933,0.018535256385803223
40,tep,3.4719173908233643,13,0.019840480759739876,0.38202065229415894,0.018535256385803223
40,tep,3.689915657043457,14,0.021606113761663437,0.32752111554145813,0.018535256385803223
40,tep,3.5010366439819336,15,0.020076297223567963,0.3747408390045166,0.018535256385803223
40,tep,3.4637503623962402,16,0.019774340093135834,0.38406243920326233,0.018535256385803223
40,tep,3.5656533241271973,17,0.020599696785211563,0.35858669877052307,0.018535256385803223
40,tep,3.74992036819458,18,0.02209206484258175,0.31251993775367737,0.018535256385803223
40,tep,3.7230160236358643,19,0.02187422662973404,0.31924599409103394,0.018535256385803223
40,tep,3.7052721977233887,20,0.021730510517954826,0.32368192076683044,0.018535256385803223
40,tep,3.7194104194641113,21,0.021845020353794098,0.32014739513397217,0.018535256385803223
40,tep,3.6848535537719727,22,0.021565111353993416,0.32878661155700684,0.018535256385803223
40,tep,3.5043880939483643,23,0.020103493705391884,0.37390297651290894,0.018535256385803223
40,tep,3.4673573970794678,24,0.019803548231720924,0.38316065073013306,0.018535256385803223
40,tep,3.4933037757873535,25,0.020013710483908653,0.3766740560531616,0.018535256385803223
40,tep,3.3297014236450195,26,0.01868864893913269,0.41757461428642273,0.018535256385803223
40,tep,3.6327614784240723,27,0.02114318683743477,0.34180963039398193,0.018535256385803223
40,tep,3.503140449523926,28,0.020093398168683052,0.37421485781669617,0.018535256385803223
40,tep,3.797166347503662,29,0.022474737837910652,0.3007084131240845,0.018535256385803223
40,tep,3.649561882019043,30,0.02127927727997303,0.33760955929756165,0.018535256385803223
40,tep,3.587251663208008,31,0.02077457495033741,0.35318711400032043,0.018535256385803223
40,tep,3.7024636268615723,32,0.021707743406295776,0.32438409328460693,0.018535256385803223
41,tep,3.070028781890869,0,0.0,0.4824927747249603,0.0
41,tep,2.8238179683685303,1,0.014876085333526134,0.5440455079078674,0.018535256385803223
41,tep,3.0446295738220215,2,0.016379784792661667,0.48884257674217224,0.018535256385803223
41,tep,3.742523193359375,3,0.022032158449292183,0.31436917185783386,0.018535256385803223
41,tep,3.800821304321289,4,0.022504407912492752,0.29979467391967773,0.018535256385803223
41,tep,3.3784432411193848,5,0.019083427265286446,0.4053892195224762,0.018535256385803223
41,tep,3.653712749481201,6,0.021312914788722992,0.3365718126296997,0.018535256385803223
41,tep,3.814497947692871,7,0.022615157067775726,0.2963755428791046,0.018535256385803223
41,tep,3.581793785095215,8,0.020730379968881607,0.3545515239238739,0.018535256385803223
41,tep,3.827850341796875,9,0.022723328322172165,0.29303741455078125,0.018535256385803223
41,tep,3.6455507278442383,10,0.02124677412211895,0.33861228823661804,0.018535256385803223
41,tep,3.695396900177002,11,0.021650463342666626,0.3261507749557495,0.018535256385803223
41,tep,3.7182364463806152,12,0.021835491061210632,0.3204408586025238,0.018535256385803223
41,tep,3.6242167949676514,13,0.021073956042528152,0.34394580125808716,0.018535256385803223
41,tep,3.833733558654785,14,0.022770924493670464,0.2915666401386261,0.018535256385803223
41,tep,3.6140294075012207,15,0.02099153958261013,0.3464926481246948,0.018535256385803223
41,tep,3.6158790588378906,16,0.021006476134061813,0.34603020548820496,0.018535256385803223
41,tep,3.6128406524658203,17,0.02098185382783413,0.34678980708122253,0.018535256385803223
41,tep,3.8023266792297363,18,0.022516565397381783,0.29941830039024353,0.018535256385803223
41,tep,3.1045846939086914,19,0.016865326091647148,0.47385382652282715,0.018535256385803223
41,tep,3.839306354522705,20,0.022816047072410583,0.29017338156700134,0.018535256385803223
41,tep,3.816983222961426,21,0.02263529598712921,0.29575419425964355,0.018535256385803223
41,tep,3.786936044692993,22,0.0223919078707695,0.3032659888267517,0.018535256385803223
41,tep,3.668407917022705,23,0.021431904286146164,0.33289799094200134,0.018535256385803223
41,tep,3.7827298641204834,24,0.02235780842602253,0.30431753396987915,0.018535256385803223
41,tep,3.823261022567749,25,0.02268613874912262,0.29418474435806274,0.018535256385803223
41,tep,3.8180108070373535,26,0.022643590345978737,0.295497328042984,0.018535256385803223
41,tep,3.7142200469970703,27,0.021802935749292374,0.3214449882507324,0.018535256385803223
41,tep,3.8473901748657227,28,0.022881517186760902,0.28815245628356934,0.018535256385803223
41,tep,3.8368000984191895,29,0.022795753553509712,0.290800005197525,0.018535256385803223
41,tep,3.771130323410034,30,0.02226385287940502,0.30721741914749146,0.018535256385803223
41,tep,3.626373767852783,31,0.021091468632221222,0.3434065580368042,0.018535256385803223
41,tep,3.8182499408721924,32,0.02264554798603058,0.2954375147819519,0.018535256385803223
42,tep,2.7462425231933594,0,0.0,0.5634393692016602,0.0
42,tep,2.1465258598327637,1,0.010484952479600906,0.7133685350418091,0.018535256385803223
42,tep,2.5877208709716797,2,0.013345393352210522,0.6030697822570801,0.018535256385803223
42,tep,3.01137113571167,3,0.016110384836792946,0.4971572458744049,0.018535256385803223
42,tep,2.741537570953369,4,0.014342588372528553,0.5646156072616577,0.018535256385803223
42,tep,3.3912062644958496,5,0.01918680965900421,0.4021984040737152,0.018535256385803223
42,tep,3.277273654937744,6,0.01826399564743042,0.43068161606788635,0.018535256385803223
42,tep,3.38203763961792,7,0.01911253109574318,0.4044906198978424,0.018535256385803223
42,tep,3.2651498317718506,8,0.018165765330195427,0.43371254205703735,0.018535256385803223
42,tep,2.749419689178467,9,0.01439368724822998,0.5626450777053833,0.018535256385803223
42,tep,3.0701546669006348,10,0.01658649742603302,0.4824613034725189,0.018535256385803223
42,tep,3.556291103363037,11,0.02052382193505764,0.3609272241592407,0.018535256385803223
42,tep,3.5810980796813965,12,0.020724764093756676,0.3547254800796509,0.018535256385803223
42,tep,3.783254623413086,13,0.022362083196640015,0.3041863441467285,0.018535256385803223
42,tep,3.148998260498047,14,0.017225075513124466,0.4627504050731659,0.018535256385803223
42,tep,3.796149253845215,15,0.022466495633125305,0.3009626865386963,0.018535256385803223
42,tep,3.7657265663146973,16,0.022220119833946228,0.3085683584213257,0.018535256385803223
42,tep,3.726099967956543,17,0.021899158135056496,0.31847497820854187,0.018535256385803223
42,tep,3.3439712524414062,18,0.018804188817739487,0.41400718688964844,0.018535256385803223
42,tep,3.7574777603149414,19,0.022153310477733612,0.31063053011894226,0.018535256385803223
42,tep,3.7090237140655518,20,0.02176085114479065,0.32274407148361206,0.018535256385803223
42,tep,3.7854199409484863,21,0.022379649803042412,0.30364498496055603,0.018535256385803223
42,tep,3.5848498344421387,22,0.020755156874656677,0.3537875711917877,0.018535256385803223
42,tep,3.7714316844940186,23,0.0222663264721632,0.30714207887649536,0.018535256385803223
42,tep,3.706714630126953,24,0.02174215205013752,0.3233213424682617,0.018535256385803223
42,tep,3.5781126022338867,25,0.02070060558617115,0.35547181963920593,0.018535256385803223
42,tep,3.73819637298584,26,0.021997131407260895,0.31545087695121765,0.018535256385803223
42,tep,3.686889886856079,27,0.02158159390091896,0.3282775282859802,0.018535256385803223
42,tep,3.639270305633545,28,0.02119593322277069,0.34018245339393616,0.018535256385803223
42,tep,2.617804527282715,29,0.013540412299335003,0.5955488681793213,0.018535256385803223
42,tep,3.591370105743408,30,0.020807955414056778,0.35215744376182556,0.018535256385803223
42,tep,3.5087296962738037,31,0.02013862505555153,0.3728175759315491,0.018535256385803223
42,tep,3.7164664268493652,32,0.021821171045303345,0.3208833634853363,0.018535256385803223
43,tep,3.6223740577697754,0,0.0,0.34440645575523376,0.0
43,tep,3.195712089538574,1,0.017603371292352676,0.45107200741767883,0.018535256385803223
43,tep,3.428330898284912,2,0.019487425684928894,0.3929172456264496,0.018535256385803223
43,tep,3.3908042907714844,3,0.019183512777090073,0.4022988975048065,0.018535256385803223
43,tep,3.4964160919189453,4,0.020038899034261703,0.37589600682258606,0.018535256385803223
43,tep,3.5729196071624756,5,0.020658522844314575,0.3567700982093811,0.018535256385803223
43,tep,3.6946535110473633,6,0.021644487977027893,0.32633665204048157,0.018535256385803223
43,tep,3.4006683826446533,7,0.019263405352830887,0.39983290433883667,0.018535256385803223
43,tep,3.64970326423645,8,0.021280411630868912,0.33757418394088745,0.018535256385803223
43,tep,3.8306055068969727,9,0.022745581343770027,0.29234862327575684,0.018535256385803223
43,tep,3.6135311126708984,10,0.020987417548894882,0.346617192029953,0.018535256385803223
43,tep,3.425663948059082,11,0.019465843215584755,0.3935839831829071,0.018535256385803223
43,tep,3.6909642219543457,12,0.021614613011479378,0.3272589147090912,0.018535256385803223
43,tep,3.3993453979492188,13,0.01925274357199669,0.4001636505126953,0.018535256385803223
43,tep,3.8291847705841064,14,0.02273404225707054,0.2927038073539734,0.018535256385803223
43,tep,3.647895336151123,15,0.021265782415866852,0.33802616596221924,0.018535256385803223
43,tep,3.7262768745422363,16,0.021900599822402,0.3184308111667633,0.018535256385803223
43,tep,3.5940780639648438,17,0.02082989737391472,0.3514804542064667,0.018535256385803223
43,tep,3.744999408721924,18,0.02205224707722664,0.31375011801719666,0.018535256385803223
43,tep,3.2753400802612305,19,0.018248284235596657,0.4311649799346924,0.018535256385803223
43,tep,3.473628282546997,20,0.019854336977005005,0.38159292936325073,0.018535256385803223
43,tep,3.176804542541504,21,0.017450280487537384,0.455798864364624,0.018535256385803223
43,tep,3.394472122192383,22,0.01921323500573635,0.4013819396495819,0.018535256385803223
43,tep,3.675715923309326,23,0.021491089835762978,0.33107101917266846,0.018535256385803223
43,tep,3.436185836791992,24,0.019551092758774757,0.39095351099967957,0.018535256385803223
43,tep,3.2937355041503906,25,0.018397357314825058,0.42656609416007996,0.018535256385803223
43,tep,3.326694965362549,26,0.01866428554058075,0.4183262586593628,0.018535256385803223
43,tep,3.49147891998291,27,0.019998926669359207,0.37713027000427246,0.018535256385803223
43,tep,3.075892448425293,28,0.016632961109280586,0.48102685809135437,0.018535256385803223
43,tep,3.255582094192505,29,0.018088344484567642,0.4361044764518738,0.018535256385803223
43,tep,3.268296241760254,30,0.01819131337106228,0.43292590975761414,0.018535256385803223
43,tep,3.052295684814453,31,0.01644185557961464,0.48692604899406433,0.018535256385803223
43,tep,3.3798446655273438,32,0.019094759598374367,0.4050388038158417,0.018535256385803223
44,tep,3.5328407287597656,0,0.0,0.3667897880077362,0.0
44,tep,2.2724533081054688,1,0.011301396414637566,0.6818866729736328,0.018535256385803223
44,tep,2.9099676609039307,2,0.015434615314006805,0.5225080847740173,0.018535256385803223
44,tep,3.1235835552215576,3,0.0170192401856184,0.4691041111946106,0.018535256385803223
44,tep,3.47110915184021,4,0.019833886995911598,0.3822227120399475,0.018535256385803223
44,tep,3.5680103302001953,5,0.020618755370378494,0.35799741744995117,0.018535256385803223
44,tep,2.970552921295166,6,0.01582738384604454,0.5073617696762085,0.018535256385803223
