instance,class,source,observations,mode_interval_seconds,min_interval_seconds,max_interval_seconds,constant_interval,nonpositive_intervals,timestamp_gaps
WELL-00004_20141117160116,4,WELL,10725,1.0,1.0,1.0,True,0,0
WELL-00004_20141117180021,4,WELL,10780,1.0,1.0,1.0,True,0,0
WELL-00004_20141117200021,4,WELL,10780,1.0,1.0,1.0,True,0,0
WELL-00004_20141117220046,4,WELL,10755,1.0,1.0,1.0,True,0,0
WELL-00004_20141118000042,4,WELL,10759,1.0,1.0,1.0,True,0,0
WELL-00004_20141118020016,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00004_20141118040012,4,WELL,10789,1.0,1.0,1.0,True,0,0
WELL-00004_20141118060038,4,WELL,10763,1.0,1.0,1.0,True,0,0
WELL-00004_20141118080038,4,WELL,10762,1.0,1.0,1.0,True,0,0
WELL-00004_20141118100025,4,WELL,10776,1.0,1.0,1.0,True,0,0
WELL-00004_20141118120050,4,WELL,10751,1.0,1.0,1.0,True,0,0
WELL-00004_20141118140107,4,WELL,10734,1.0,1.0,1.0,True,0,0
WELL-00004_20141118160016,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00004_20141118180124,4,WELL,10717,1.0,1.0,1.0,True,0,0
WELL-00004_20141118200016,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00005_20170616010033,4,WELL,10768,1.0,1.0,1.0,True,0,0
WELL-00005_20170624010016,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00005_20170624030025,4,WELL,10776,1.0,1.0,1.0,True,0,0
WELL-00005_20170624050038,4,WELL,10763,1.0,1.0,1.0,True,0,0
WELL-00005_20170624070158,4,WELL,10683,1.0,1.0,1.0,True,0,0
WELL-00005_20170624090042,4,WELL,10759,1.0,1.0,1.0,True,0,0
WELL-00005_20170624150124,4,WELL,10703,1.0,1.0,1.0,True,0,0
WELL-00005_20170624170016,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00005_20170624190107,4,WELL,10734,1.0,1.0,1.0,True,0,0
WELL-00005_20170624210033,4,WELL,10768,1.0,1.0,1.0,True,0,0
WELL-00005_20170624230038,4,WELL,10763,1.0,1.0,1.0,True,0,0
WELL-00005_20170625010059,4,WELL,10742,1.0,1.0,1.0,True,0,0
WELL-00005_20170625030228,4,WELL,10653,1.0,1.0,1.0,True,0,0
WELL-00005_20170625050103,4,WELL,10738,1.0,1.0,1.0,True,0,0
WELL-00005_20170625083000,4,WELL,10790,1.0,1.0,1.0,True,0,0
WELL-00005_20170625103000,4,WELL,10770,1.0,1.0,1.0,True,0,0
WELL-00005_20170625123000,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00005_20170626040116,4,WELL,10725,1.0,1.0,1.0,True,0,0
WELL-00005_20170626060033,4,WELL,10768,1.0,1.0,1.0,True,0,0
WELL-00005_20170626080055,4,WELL,10746,1.0,1.0,1.0,True,0,0
WELL-00005_20170626100038,4,WELL,10763,1.0,1.0,1.0,True,0,0
WELL-00005_20170626120016,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00005_20170626140141,4,WELL,10700,1.0,1.0,1.0,True,0,0
WELL-00005_20170626160050,4,WELL,10751,1.0,1.0,1.0,True,0,0
WELL-00005_20170626180016,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00005_20170626200059,4,WELL,10742,1.0,1.0,1.0,True,0,0
WELL-00005_20170626220232,4,WELL,10649,1.0,1.0,1.0,True,0,0
WELL-00005_20170627000154,4,WELL,10687,1.0,1.0,1.0,True,0,0
WELL-00005_20170627020207,4,WELL,10674,1.0,1.0,1.0,True,0,0
WELL-00005_20170627040046,4,WELL,10755,1.0,1.0,1.0,True,0,0
WELL-00005_20170627060050,4,WELL,10751,1.0,1.0,1.0,True,0,0
WELL-00005_20170627080025,4,WELL,10776,1.0,1.0,1.0,True,0,0
WELL-00005_20170627100055,4,WELL,10746,1.0,1.0,1.0,True,0,0
WELL-00005_20170627120016,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00005_20170627140050,4,WELL,10751,1.0,1.0,1.0,True,0,0
WELL-00005_20170627160112,4,WELL,10729,1.0,1.0,1.0,True,0,0
WELL-00005_20170627180112,4,WELL,10729,1.0,1.0,1.0,True,0,0
WELL-00005_20170627200038,4,WELL,10763,1.0,1.0,1.0,True,0,0
WELL-00007_20170517200012,4,WELL,10789,1.0,1.0,1.0,True,0,0
WELL-00007_20170517220025,4,WELL,10776,1.0,1.0,1.0,True,0,0
WELL-00007_20170518000012,4,WELL,10789,1.0,1.0,1.0,True,0,0
WELL-00007_20170518020016,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00007_20170518040016,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00007_20170518060124,4,WELL,10717,1.0,1.0,1.0,True,0,0
WELL-00007_20170518080021,4,WELL,10780,1.0,1.0,1.0,True,0,0
WELL-00007_20170518100129,4,WELL,10712,1.0,1.0,1.0,True,0,0
WELL-00007_20170518120103,4,WELL,10738,1.0,1.0,1.0,True,0,0
WELL-00007_20170518140021,4,WELL,10780,1.0,1.0,1.0,True,0,0
WELL-00010_20180416070150,4,WELL,10691,1.0,1.0,1.0,True,0,0
WELL-00010_20180416090133,4,WELL,10708,1.0,1.0,1.0,True,0,0
WELL-00010_20180416110120,4,WELL,10721,1.0,1.0,1.0,True,0,0
WELL-00010_20180416130038,4,WELL,10763,1.0,1.0,1.0,True,0,0
WELL-00010_20180416150107,4,WELL,10734,1.0,1.0,1.0,True,0,0
WELL-00010_20180416170029,4,WELL,10772,1.0,1.0,1.0,True,0,0
WELL-00010_20180416190008,4,WELL,10793,1.0,1.0,1.0,True,0,0
WELL-00010_20180416210141,4,WELL,10700,1.0,1.0,1.0,True,0,0
WELL-00010_20180416230055,4,WELL,10746,1.0,1.0,1.0,True,0,0
WELL-00010_20180417010107,4,WELL,10734,1.0,1.0,1.0,True,0,0
WELL-00010_20180417030033,4,WELL,10768,1.0,1.0,1.0,True,0,0
WELL-00010_20180417050046,4,WELL,10755,1.0,1.0,1.0,True,0,0
WELL-00010_20180422170012,4,WELL,10789,1.0,1.0,1.0,True,0,0
WELL-00010_20180422190158,4,WELL,10683,1.0,1.0,1.0,True,0,0
WELL-00010_20180422210038,4,WELL,10763,1.0,1.0,1.0,True,0,0
WELL-00010_20180422230029,4,WELL,10772,1.0,1.0,1.0,True,0,0
WELL-00010_20180423010129,4,WELL,10712,1.0,1.0,1.0,True,0,0
WELL-00010_20180423030021,4,WELL,10780,1.0,1.0,1.0,True,0,0
WELL-00010_20180423050353,4,WELL,10568,1.0,1.0,1.0,True,0,0
WELL-00010_20180423070107,4,WELL,10734,1.0,1.0,1.0,True,0,0
WELL-00010_20180423090050,4,WELL,10751,1.0,1.0,1.0,True,0,0
WELL-00010_20180423110112,4,WELL,10729,1.0,1.0,1.0,True,0,0
WELL-00010_20180423130025,4,WELL,10776,1.0,1.0,1.0,True,0,0
WELL-00010_20180423150129,4,WELL,10712,1.0,1.0,1.0,True,0,0
WELL-00010_20180423170042,4,WELL,10759,1.0,1.0,1.0,True,0,0
WELL-00010_20180423190021,4,WELL,10780,1.0,1.0,1.0,True,0,0
WELL-00010_20180423210016,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00010_20180423230033,4,WELL,10768,1.0,1.0,1.0,True,0,0
WELL-00010_20180424010059,4,WELL,10742,1.0,1.0,1.0,True,0,0
WELL-00010_20180424030012,4,WELL,10789,1.0,1.0,1.0,True,0,0
WELL-00010_20180424050029,4,WELL,10772,1.0,1.0,1.0,True,0,0
WELL-00010_20180424070107,4,WELL,10700,1.0,1.0,1.0,True,0,0
WELL-00010_20180424090046,4,WELL,10755,1.0,1.0,1.0,True,0,0
WELL-00010_20180424110050,4,WELL,10683,1.0,1.0,1.0,True,0,0
WELL-00010_20180424130033,4,WELL,10639,1.0,1.0,1.0,True,0,0
WELL-00010_20180424150129,4,WELL,10712,1.0,1.0,1.0,True,0,0
WELL-00010_20180424170033,4,WELL,10768,1.0,1.0,1.0,True,0,0
WELL-00010_20180424190133,4,WELL,10708,1.0,1.0,1.0,True,0,0
WELL-00010_20180424210211,4,WELL,10670,1.0,1.0,1.0,True,0,0
WELL-00010_20180424230232,4,WELL,10649,1.0,1.0,1.0,True,0,0
WELL-00010_20180425010050,4,WELL,10751,1.0,1.0,1.0,True,0,0
WELL-00010_20180425030224,4,WELL,10657,1.0,1.0,1.0,True,0,0
WELL-00010_20180425050158,4,WELL,10683,1.0,1.0,1.0,True,0,0
WELL-00010_20180425070141,4,WELL,10700,1.0,1.0,1.0,True,0,0
WELL-00010_20180425090033,4,WELL,10768,1.0,1.0,1.0,True,0,0
WELL-00010_20180425110029,4,WELL,10772,1.0,1.0,1.0,True,0,0
WELL-00010_20180425130016,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00010_20180425150107,4,WELL,10734,1.0,1.0,1.0,True,0,0
WELL-00010_20180425170046,4,WELL,10755,1.0,1.0,1.0,True,0,0
WELL-00010_20180425190116,4,WELL,10725,1.0,1.0,1.0,True,0,0
WELL-00010_20180425210046,4,WELL,10755,1.0,1.0,1.0,True,0,0
WELL-00010_20180425230124,4,WELL,10717,1.0,1.0,1.0,True,0,0
WELL-00010_20180426010124,4,WELL,10717,1.0,1.0,1.0,True,0,0
WELL-00010_20180426030033,4,WELL,10768,1.0,1.0,1.0,True,0,0
WELL-00010_20180426050029,4,WELL,10772,1.0,1.0,1.0,True,0,0
WELL-00010_20180426070025,4,WELL,10776,1.0,1.0,1.0,True,0,0
WELL-00010_20180426090042,4,WELL,10759,1.0,1.0,1.0,True,0,0
WELL-00010_20180426110107,4,WELL,10734,1.0,1.0,1.0,True,0,0
WELL-00010_20180426130141,4,WELL,10700,1.0,1.0,1.0,True,0,0
WELL-00010_20180426150008,4,WELL,10793,1.0,1.0,1.0,True,0,0
WELL-00010_20180426170103,4,WELL,10738,1.0,1.0,1.0,True,0,0
WELL-00010_20180426190107,4,WELL,10734,1.0,1.0,1.0,True,0,0
WELL-00010_20180426210116,4,WELL,10725,1.0,1.0,1.0,True,0,0
WELL-00010_20180426230008,4,WELL,10793,1.0,1.0,1.0,True,0,0
WELL-00010_20180427010029,4,WELL,10771,1.0,1.0,1.0,True,0,0
WELL-00010_20180427030025,4,WELL,10776,1.0,1.0,1.0,True,0,0
WELL-00010_20180427050042,4,WELL,10759,1.0,1.0,1.0,True,0,0
WELL-00010_20180427070107,4,WELL,10734,1.0,1.0,1.0,True,0,0
WELL-00010_20180427090107,4,WELL,10734,1.0,1.0,1.0,True,0,0
WELL-00010_20180427110016,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00010_20180427130112,4,WELL,10729,1.0,1.0,1.0,True,0,0
WELL-00010_20180427150025,4,WELL,10776,1.0,1.0,1.0,True,0,0
WELL-00010_20180427170042,4,WELL,10759,1.0,1.0,1.0,True,0,0
WELL-00010_20180427190340,4,WELL,10581,1.0,1.0,1.0,True,0,0
WELL-00010_20180427210055,4,WELL,10746,1.0,1.0,1.0,True,0,0
WELL-00010_20180427230016,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00010_20180428010211,4,WELL,10670,1.0,1.0,1.0,True,0,0
WELL-00010_20180428030137,4,WELL,10704,1.0,1.0,1.0,True,0,0
WELL-00010_20180428050033,4,WELL,10768,1.0,1.0,1.0,True,0,0
WELL-00010_20180428070033,4,WELL,10768,1.0,1.0,1.0,True,0,0
WELL-00010_20180428090116,4,WELL,10725,1.0,1.0,1.0,True,0,0
WELL-00010_20180428110207,4,WELL,10674,1.0,1.0,1.0,True,0,0
WELL-00010_20180428130249,4,WELL,10632,1.0,1.0,1.0,True,0,0
WELL-00014_20170915080021,4,WELL,10780,1.0,1.0,1.0,True,0,0
WELL-00014_20170915100033,4,WELL,10768,1.0,1.0,1.0,True,0,0
WELL-00014_20170915120107,4,WELL,10734,1.0,1.0,1.0,True,0,0
WELL-00014_20170915140059,4,WELL,10742,1.0,1.0,1.0,True,0,0
WELL-00014_20170915160012,4,WELL,10789,1.0,1.0,1.0,True,0,0
WELL-00014_20170915180050,4,WELL,10751,1.0,1.0,1.0,True,0,0
WELL-00014_20170915200116,4,WELL,10725,1.0,1.0,1.0,True,0,0
WELL-00014_20170916170016,4,WELL,10785,1.0,1.0,1.0,True,0,0
WELL-00014_20170916190112,4,WELL,10729,1.0,1.0,1.0,True,0,0
WELL-00014_20170916210059,4,WELL,10742,1.0,1.0,1.0,True,0,0
WELL-00014_20170916230042,4,WELL,10759,1.0,1.0,1.0,True,0,0
WELL-00014_20170917010012,4,WELL,10721,1.0,1.0,1.0,True,0,0
WELL-00014_20170917030228,4,WELL,10653,1.0,1.0,1.0,True,0,0
WELL-00014_20170917050111,4,WELL,10650,1.0,1.0,1.0,True,0,0
WELL-00014_20170917070112,4,WELL,10729,1.0,1.0,1.0,True,0,0
WELL-00014_20170917090055,4,WELL,10746,1.0,1.0,1.0,True,0,0
WELL-00014_20170917110016,4,WELL,10763,1.0,1.0,1.0,True,0,0
WELL-00014_20170923150033,4,WELL,10768,1.0,1.0,1.0,True,0,0
WELL-00014_20170923170059,4,WELL,10742,1.0,1.0,1.0,True,0,0
WELL-00014_20170923190120,4,WELL,10721,1.0,1.0,1.0,True,0,0
WELL-00014_20170924160050,4,WELL,10751,1.0,1.0,1.0,True,0,0
SIMULATED_00001,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00002,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00003,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00004,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00005,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00006,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00007,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00008,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00009,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00010,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00011,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00012,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00013,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00014,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00015,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00016,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00017,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00018,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00019,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00020,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00021,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00022,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00023,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00024,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00025,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00026,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00027,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00028,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00029,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00030,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00031,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00032,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00033,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00034,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00035,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00036,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00037,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00038,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00039,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00040,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00041,5,SIMULATED,29300,1.0,1.0,1.0,True,0,0
SIMULATED_00042,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00043,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00044,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00045,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00046,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00047,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00048,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00049,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00050,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00051,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00052,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00053,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00054,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00055,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00056,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00057,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00058,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00059,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00060,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00061,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00062,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00063,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00064,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00065,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00066,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00067,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00068,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00069,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00070,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00071,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00072,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00073,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00074,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00075,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00076,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00077,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00078,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00079,5,SIMULATED,29300,1.0,1.0,1.0,True,0,0
SIMULATED_00080,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00081,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00082,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00083,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00084,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00085,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00086,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00087,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00088,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00089,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00090,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00091,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00092,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00093,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00094,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00095,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00096,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00097,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00098,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00099,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00100,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00101,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00102,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00103,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00104,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00105,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00106,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00107,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00108,5,SIMULATED,29300,1.0,1.0,1.0,True,0,0
SIMULATED_00109,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00110,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00111,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00112,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00113,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00114,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00115,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00116,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00117,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00118,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00119,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00120,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00121,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00122,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00123,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00124,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00125,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00126,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00127,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00128,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00129,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00130,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00131,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00132,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00133,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00134,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00135,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00136,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00137,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00138,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00139,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00140,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00141,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00142,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00143,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00144,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00145,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00146,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00147,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00148,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00149,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00150,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00151,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00152,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00153,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00154,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00155,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00156,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00157,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00158,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00159,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00160,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00161,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00162,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00163,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00164,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00165,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00166,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00167,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00168,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00169,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00170,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00171,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00172,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00173,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00174,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00175,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00176,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00177,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00178,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00179,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00180,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
SIMULATED_00181,5,SIMULATED,29299,1.0,1.0,1.0,True,0,0
